year,stage,home_team,away_team,home_score,away_score,result,total_goals,home_elo,away_elo,elo_diff,home_fifa_rank,away_fifa_rank,rank_diff,home_form,away_form,form_diff,home_avg_scored,home_avg_conceded,away_avg_scored,away_avg_conceded,home_h2h_winrate,away_h2h_winrate,home_wc_exp,away_wc_exp,exp_diff,home_is_host,away_is_host,home_rest_days,away_rest_days
1974,Matchday 4,Brazil,East Germany,1,0,2,1,1662.9,1548.3,114.7,4,60,56,0.7182,0.8333,-0.1152,2.2,0.8,1.333,0.333,0.5,0.5,22,1,21,0,0,4.0,4.0
1974,Matchday 4,Sweden,Poland,0,1,0,1,1564.8,1586.1,-21.3,28,29,1,0.6818,0.9667,-0.2848,1.2,0.4,3.4,1.4,0.5,0.5,12,9,3,0,0,3.0,3.0
1974,Matchday 4,Serbia,Germany,0,2,0,2,1549.8,1669.9,-120.0,60,9,-51,0.5455,0.7182,-0.1727,2.0,0.9,2.0,0.9,0.3333,0.6667,12,20,-8,0,0,4.0,4.0
1974,Matchday 5,Poland,Serbia,2,1,2,3,1604.9,1536.5,68.4,29,60,31,0.9762,0.4545,0.5216,3.0,1.167,2.0,1.0,0.5,0.5,9,12,-3,0,0,4.0,4.0
1974,Matchday 5,Germany,Sweden,4,2,2,6,1683.2,1546.0,137.2,9,28,19,0.7545,0.5545,0.2,2.1,0.9,1.0,0.4,0.5,0.5,20,12,8,0,0,4.0,4.0
1974,Matchday 5,Argentina,Brazil,1,2,0,3,1507.5,1676.6,-169.1,1,4,3,0.4364,0.7545,-0.3182,1.2,1.4,1.9,0.7,0.5,0.5,18,22,-4,0,0,4.0,4.0
1974,Matchday 5,East Germany,Netherlands,0,2,0,2,1534.6,1536.6,-1.9,60,7,-53,0.5,0.7321,-0.2321,1.0,0.5,1.857,0.857,0.5,0.5,1,11,-10,0,0,4.0,4.0
1974,Matchday 6,Sweden,Serbia,2,1,2,3,1533.5,1520.4,13.1,28,60,32,0.4455,0.3636,0.0818,1.2,0.8,2.1,1.0,0.5,0.5,12,12,0,0,0,3.0,3.0
1974,Matchday 6,Poland,Germany,0,1,0,1,1621.0,1695.7,-74.7,29,9,-20,0.9821,0.7909,0.1912,2.857,1.143,2.3,1.0,0.5,0.5,9,20,-11,0,0,3.0,3.0
1974,Matchday 6,Netherlands,Brazil,2,0,2,2,1556.4,1687.5,-131.1,7,4,-3,0.7917,0.7909,0.0008,1.875,0.75,1.7,0.7,0.5,0.5,11,22,-11,0,0,3.0,3.0
1974,Matchday 6,Argentina,East Germany,1,1,1,2,1496.5,1514.7,-18.2,1,60,59,0.3545,0.3333,0.0212,1.2,1.3,0.8,0.8,0.5,0.5,18,1,17,0,0,3.0,3.0
1978,Final,Netherlands,Argentina,1,1,1,2,1583.7,1497.6,86.1,7,1,-6,0.8333,0.3636,0.4697,1.889,0.667,1.3,1.4,1.0,0.0,11,18,-7,0,0,1453.0,1453.0
1978,Matchday 1,Italy,France,2,1,2,3,1555.8,1479.7,76.1,10,2,-8,0.5364,0.3818,0.1545,1.2,1.1,2.8,2.2,1.0,0.0,18,16,2,0,0,1440.0,4335.0
1978,Matchday 1,Argentina,Hungary,2,1,2,3,1502.4,1540.8,-38.4,1,60,59,0.3727,0.5182,-0.1455,1.2,1.4,2.1,1.2,0.0,0.0,18,9,9,0,0,0.0,4332.0
1978,Matchday 1,Netherlands,Iran,3,0,2,3,1578.8,1500.0,78.8,7,36,29,0.7727,0.5,0.2727,1.8,0.7,1.2,1.2,0.5,0.5,11,6,5,0,0,0.0,14.0
1978,Matchday 1,Peru,Scotland,3,1,2,4,1479.7,1473.1,6.6,40,34,-6,0.3333,0.4167,-0.0833,1.667,2.167,0.875,1.875,0.5,0.5,5,8,-3,0,0,2911.0,1442.0
1978,Matchday 1,Brazil,Sweden,1,1,1,2,1660.3,1552.8,107.6,4,28,24,0.6455,0.5273,0.1182,1.6,0.9,1.2,0.9,1.0,0.0,22,12,10,0,0,1431.0,1431.0
1978,Matchday 1,Austria,Spain,2,1,2,3,1509.4,1489.4,20.0,24,8,-16,0.4364,0.4455,-0.0091,2.1,2.3,1.4,1.1,0.5,0.5,7,16,-9,0,0,7293.0,4336.0
1978,Matchday 1,Tunisia,Mexico,3,1,2,4,1500.0,1416.3,83.7,32,15,-17,0.5,0.5182,-0.0182,1.2,1.2,1.0,1.1,0.5,0.5,6,17,-11,0,1,14.0,2910.0
1978,Matchday 1,Germany,Poland,0,0,1,0,1711.5,1605.2,106.2,9,29,20,0.8273,0.7639,0.0634,1.9,0.8,2.5,1.125,1.0,0.0,20,9,11,0,0,1429.0,1429.0
1978,Matchday 2,Italy,Hungary,3,1,2,4,1571.5,1518.6,52.9,10,60,50,0.6273,0.4182,0.2091,1.4,1.1,2.1,1.2,1.0,0.0,18,9,9,0,0,4.0,4.0
1978,Matchday 2,Argentina,France,2,1,2,3,1524.6,1464.0,60.7,1,2,1,0.4818,0.2818,0.2,1.4,1.5,2.6,2.2,1.0,0.0,18,16,2,0,0,4.0,4.0
1978,Matchday 2,Brazil,Spain,0,0,1,0,1654.3,1470.5,183.8,4,8,4,0.6091,0.3455,0.2636,1.4,0.8,1.3,1.1,0.6667,0.3333,22,16,6,0,0,4.0,4.0
1978,Matchday 2,Austria,Sweden,1,0,2,1,1528.2,1558.8,-30.5,24,28,4,0.5364,0.5182,0.0182,2.3,2.3,1.0,0.9,0.5,0.5,7,12,-5,0,0,4.0,4.0
1978,Matchday 2,Germany,Mexico,6,0,2,6,1705.5,1401.0,304.5,9,15,6,0.7727,0.4364,0.3364,1.6,0.7,1.1,1.2,0.5,0.5,20,17,3,0,1,5.0,4.0
1978,Matchday 2,Poland,Tunisia,1,0,2,1,1611.2,1515.3,95.9,29,32,3,0.7111,1.0,-0.2889,2.222,1.0,3.0,1.0,0.5,0.5,9,6,3,0,0,5.0,4.0
1978,Matchday 2,Netherlands,Peru,0,0,1,0,1594.3,1499.3,95.0,7,40,33,0.8364,0.5,0.3364,1.9,0.4,1.857,2.0,0.5,0.5,11,5,6,0,0,4.0,4.0
1978,Matchday 2,Scotland,Iran,1,1,1,2,1453.5,1484.5,-31.0,34,36,2,0.3333,0.0,0.3333,0.889,2.0,0.0,3.0,0.5,0.5,8,6,2,0,0,4.0,4.0
1978,Matchday 3,Brazil,Austria,1,0,2,1,1644.6,1550.0,94.7,4,24,20,0.5818,0.6182,-0.0364,1.0,0.6,2.2,2.0,1.0,0.0,22,7,15,0,0,4.0,4.0
1978,Matchday 3,Spain,Sweden,1,0,2,1,1480.2,1537.0,-56.8,8,28,20,0.3455,0.4273,-0.0818,1.2,1.1,1.0,0.9,0.0,1.0,16,12,4,0,0,4.0,4.0
1978,Matchday 3,Germany,Tunisia,0,0,1,0,1711.4,1500.7,210.8,9,32,23,0.8182,0.3333,0.4848,2.0,0.5,1.5,1.0,0.5,0.5,20,6,14,0,0,4.0,4.0
1978,Matchday 3,Poland,Mexico,3,1,2,4,1625.8,1395.1,230.7,29,15,-14,0.7636,0.3545,0.4091,2.1,0.9,1.1,1.7,0.5,0.5,9,17,-8,0,1,4.0,4.0
1978,Matchday 3,France,Hungary,3,1,2,4,1447.4,1501.6,-54.2,2,60,58,0.2,0.3182,-0.1182,2.1,2.1,1.8,1.5,0.5,0.5,16,9,7,0,0,4.0,4.0
1978,Matchday 3,Argentina,Italy,0,1,0,1,1541.2,1588.4,-47.3,1,10,9,0.5818,0.7,-0.1182,1.4,1.6,1.6,0.8,0.0,0.0,18,18,0,0,0,4.0,4.0
1978,Matchday 3,Scotland,Netherlands,3,2,2,5,1455.3,1589.0,-133.7,34,7,-27,0.3636,0.7909,-0.4273,0.9,1.9,1.9,0.4,0.5,0.5,8,11,-3,0,0,4.0,4.0
1978,Matchday 3,Peru,Iran,4,1,2,5,1504.7,1482.7,22.0,40,36,-4,0.5,0.3333,0.1667,1.625,1.75,0.5,2.0,0.5,0.5,5,6,-1,0,0,4.0,4.0
1978,Matchday 4,Peru,Brazil,0,3,0,3,1523.4,1659.3,-135.9,40,4,-36,0.6,0.6545,-0.0545,1.889,1.667,0.8,0.5,0.0,1.0,5,22,-17,0,0,3.0,3.0
1978,Matchday 4,Argentina,Poland,2,0,2,2,1523.9,1634.1,-110.3,1,29,28,0.5,0.8,-0.3,1.4,1.6,2.0,0.6,0.0,1.0,18,9,9,0,0,4.0,4.0
1978,Matchday 4,Austria,Netherlands,1,5,0,6,1535.3,1561.7,-26.4,24,7,-17,0.5,0.6545,-0.1545,2.1,2.1,2.0,0.5,0.5,0.5,7,11,-4,0,0,3.0,3.0
1978,Matchday 4,Italy,Germany,0,0,1,0,1605.7,1700.6,-94.9,10,9,-1,0.7545,0.7636,-0.0091,1.6,0.8,1.9,0.4,0.0,0.0,18,20,-2,0,0,4.0,4.0
1978,Matchday 5,Peru,Poland,0,1,0,1,1510.8,1608.0,-97.2,40,29,-11,0.4909,0.6455,-0.1545,1.7,1.8,1.9,0.8,0.5,0.5,5,9,-4,0,0,4.0,4.0
1978,Matchday 5,Argentina,Brazil,0,0,1,0,1550.0,1671.9,-121.8,1,4,3,0.6,0.7273,-0.1273,1.4,1.3,1.1,0.4,0.0,1.0,18,22,-4,0,0,4.0,4.0
1978,Matchday 5,Netherlands,Germany,2,2,1,4,1580.1,1695.3,-115.1,7,9,2,0.7,0.7091,-0.0091,2.3,0.6,1.7,0.3,0.0,1.0,11,20,-9,0,0,4.0,4.0
1978,Matchday 5,Italy,Austria,1,0,2,1,1611.1,1516.8,94.3,10,24,14,0.7182,0.4,0.3182,1.6,0.8,1.7,2.6,1.0,0.0,18,7,11,0,0,4.0,4.0
1978,Matchday 6,Poland,Brazil,1,3,0,4,1622.6,1665.1,-42.6,29,4,-25,0.6909,0.6909,0.0,1.7,0.6,1.1,0.4,0.5,0.0,9,22,-13,0,0,3.0,3.0
1978,Matchday 6,Argentina,Peru,6,0,2,6,1556.8,1496.3,60.5,1,40,39,0.5909,0.4091,0.1818,1.3,1.2,1.6,1.6,0.5,0.5,18,5,13,0,0,3.0,3.0
1978,Matchday 6,Austria,Germany,3,2,2,5,1502.1,1688.9,-186.8,24,9,-15,0.3182,0.6636,-0.3455,1.0,2.2,1.8,0.5,0.0,1.0,7,20,-13,0,0,3.0,3.0
1978,Matchday 6,Italy,Netherlands,1,2,0,3,1625.8,1586.5,39.2,10,7,-3,0.7727,0.6545,0.1182,1.7,0.8,2.5,0.8,0.5,0.5,18,11,7,0,0,3.0,3.0
1978,Third place match,Brazil,Italy,2,1,2,3,1682.7,1603.5,79.2,4,10,6,0.7455,0.6364,0.1091,1.4,0.5,1.4,0.9,0.5,0.5,22,18,4,0,0,3.0,3.0
1982,Final,Italy,Germany,3,1,2,4,1588.0,1659.1,-71.1,10,9,-1,0.5182,0.5364,-0.0182,1.4,1.0,1.7,0.8,0.0,0.0,18,20,-2,0,0,1478.0,1481.0
1982,Matchday 1,Hungary,El Salvador,10,1,2,11,1478.5,1436.5,42.0,60,60,0,0.2364,0.0,0.2364,1.7,1.7,0.0,3.0,0.5,0.5,9,2,7,0,0,1466.0,4388.0
1982,Matchday 1,Argentina,Belgium,0,1,0,1,1573.3,1405.3,168.0,1,6,5,0.6727,0.2111,0.4616,1.5,1.1,1.222,2.667,0.5,0.5,18,14,4,0,0,1453.0,4385.0
1982,Matchday 1,Chile,Austria,0,1,0,1,1497.0,1531.9,-34.9,60,24,-36,0.3364,0.4364,-0.1,0.8,1.4,1.2,1.8,0.5,0.5,9,7,2,0,0,2917.0,1457.0
1982,Matchday 1,Germany,Algeria,1,2,0,3,1635.0,1500.0,135.0,9,31,22,0.4273,0.5,-0.0727,1.8,1.0,1.2,1.2,0.5,0.5,20,4,16,0,0,0.0,14.0
1982,Matchday 1,Peru,Cameroon,0,0,1,0,1479.7,1500.0,-20.3,40,60,20,0.3273,0.5,-0.1727,1.6,2.1,1.2,1.2,0.5,0.5,5,8,-3,0,0,1455.0,14.0
1982,Matchday 1,Italy,Poland,0,0,1,0,1612.0,1605.0,7.0,10,29,19,0.5909,0.5545,0.0364,1.4,1.0,1.1,0.9,0.0,1.0,18,9,9,0,0,0.0,1454.0
1982,Matchday 1,Serbia,Northern Ireland,0,0,1,0,1501.1,1468.4,32.8,60,60,0,0.2727,0.2,0.0727,1.9,1.1,1.0,2.5,0.5,0.5,12,3,9,0,0,2906.0,8764.0
1982,Matchday 1,Spain,Honduras,1,1,1,2,1503.5,1500.0,3.5,8,60,52,0.4455,0.5,-0.0545,1.1,1.1,1.2,1.2,0.5,0.5,16,3,13,0,0,1466.0,14.0
1982,Matchday 1,Czechia,Kuwait,1,1,1,2,1503.4,1500.0,3.4,38,60,22,0.3727,0.5,-0.1273,1.6,1.4,1.2,1.2,0.5,0.5,9,1,8,0,0,4389.0,14.0
1982,Matchday 1,England,France,3,1,2,4,1584.4,1470.5,113.9,3,2,-1,0.7364,0.3182,0.4182,1.3,0.6,1.7,1.9,1.0,0.0,16,16,0,0,0,4385.0,1467.0
1982,Matchday 1,Scotland,New Zealand,5,2,2,7,1482.6,1500.0,-17.4,34,48,14,0.4909,0.5,-0.0091,1.2,2.0,1.2,1.2,0.5,0.5,8,2,6,0,0,1465.0,14.0
1982,Matchday 1,Brazil,Russia,2,1,2,3,1698.2,1576.8,121.4,4,60,56,0.7909,0.6455,0.1455,1.3,0.6,1.6,0.7,1.0,0.0,22,11,11,0,0,1451.0,4383.0
1982,Matchday 2,Algeria,Austria,0,2,0,2,1527.4,1549.9,-22.5,31,24,-7,1.0,0.5364,0.4636,2.0,1.0,1.0,1.7,0.5,0.5,4,7,-3,0,0,5.0,4.0
1982,Matchday 2,Germany,Chile,4,1,2,5,1607.6,1479.0,128.6,9,60,51,0.3182,0.2727,0.0455,1.7,1.2,0.8,1.3,1.0,0.0,20,9,11,0,0,4.0,3.0
1982,Matchday 2,Poland,Cameroon,0,0,1,0,1605.4,1498.8,106.6,29,60,31,0.5273,0.5,0.0273,0.9,0.8,0.0,0.0,0.5,0.5,9,8,1,0,0,5.0,4.0
1982,Matchday 2,Italy,Peru,1,1,1,2,1611.6,1480.9,130.7,10,40,30,0.5727,0.3364,0.2364,1.3,0.9,1.3,1.9,0.5,0.5,18,5,13,0,0,4.0,3.0
1982,Matchday 2,Honduras,Northern Ireland,1,1,1,2,1500.2,1470.2,30.0,60,60,0,0.5,0.3,0.2,1.0,1.0,0.8,2.0,0.5,0.5,3,3,0,0,0,5.0,4.0
1982,Matchday 2,Spain,Serbia,2,1,2,3,1503.3,1499.2,4.0,8,60,52,0.4545,0.2909,0.1636,0.9,1.1,1.4,1.1,0.5,0.5,16,12,4,0,0,4.0,3.0
1982,Matchday 2,France,Kuwait,4,1,2,5,1456.9,1500.2,-43.3,2,60,58,0.2545,0.5,-0.2455,1.6,1.9,1.0,1.0,0.5,0.5,16,1,15,0,0,5.0,4.0
1982,Matchday 2,England,Czechia,2,0,2,2,1598.1,1503.2,94.9,3,38,35,0.7818,0.3727,0.4091,1.4,0.5,1.5,1.3,1.0,0.0,16,9,7,0,0,4.0,3.0
1982,Matchday 2,Belgium,El Salvador,1,0,2,1,1434.3,1418.9,15.4,6,60,54,0.3545,0.0,0.3545,1.2,2.4,0.25,4.75,1.0,0.0,14,2,12,0,0,6.0,4.0
1982,Matchday 2,Argentina,Hungary,4,1,2,5,1544.3,1496.1,48.2,1,60,59,0.5727,0.3545,0.2182,1.5,0.8,2.1,1.7,0.5,0.0,18,9,9,0,0,5.0,3.0
1982,Matchday 2,Russia,New Zealand,3,0,2,3,1563.6,1479.0,84.6,60,48,-12,0.5182,0.0,0.5182,1.4,0.9,2.0,5.0,0.5,0.5,11,2,9,0,0,5.0,4.0
1982,Matchday 2,Brazil,Scotland,4,1,2,5,1711.5,1503.6,207.9,4,34,30,0.8364,0.6,0.2364,1.4,0.7,1.7,1.5,0.0,0.0,22,8,14,0,0,4.0,3.0
1982,Matchday 3,Germany,Austria,1,0,2,1,1620.5,1568.6,51.9,9,24,15,0.4091,0.6364,-0.2273,1.7,1.1,1.2,1.4,0.6667,0.3333,20,7,13,0,0,5.0,4.0
1982,Matchday 3,Algeria,Chile,3,2,2,5,1508.7,1466.1,42.6,31,60,29,0.3333,0.2091,0.1242,1.0,1.5,0.7,1.6,0.5,0.5,4,9,-5,0,0,3.0,4.0
1982,Matchday 3,Italy,Cameroon,1,1,1,2,1604.4,1504.8,99.7,10,60,50,0.5545,0.5,0.0545,1.3,0.8,0.0,0.0,0.5,0.5,18,8,10,0,0,5.0,4.0
1982,Matchday 3,Poland,Peru,5,1,2,6,1599.4,1488.1,111.4,29,40,11,0.5091,0.3545,0.1545,0.8,0.8,1.1,2.0,1.0,0.0,9,5,4,0,0,3.0,4.0
1982,Matchday 3,Spain,Northern Ireland,0,1,0,1,1523.0,1472.0,51.1,8,60,52,0.5636,0.3571,0.2065,1.1,1.1,0.833,1.833,0.5,0.5,16,3,13,0,0,5.0,4.0
1982,Matchday 3,Honduras,Serbia,0,1,0,1,1498.5,1479.5,19.0,60,60,0,0.5,0.2273,0.2727,1.0,1.0,1.4,1.3,0.5,0.5,3,12,-9,0,0,3.0,4.0
1982,Matchday 3,England,Kuwait,1,0,2,1,1612.8,1477.7,135.1,3,60,57,0.8182,0.1667,0.6515,1.6,0.5,1.0,2.5,0.5,0.5,16,1,15,0,0,5.0,4.0
1982,Matchday 3,France,Czechia,1,1,1,2,1479.3,1488.6,-9.2,2,38,36,0.3727,0.2818,0.0909,1.8,1.9,0.9,1.4,0.5,0.5,16,9,7,0,0,3.0,4.0
1982,Matchday 3,Argentina,El Salvador,2,0,2,2,1561.6,1399.8,161.8,1,60,59,0.6545,0.0,0.6545,1.8,0.7,0.2,4.0,0.5,0.5,18,2,16,0,0,5.0,4.0
1982,Matchday 3,Belgium,Hungary,1,1,1,2,1453.4,1478.9,-25.5,6,60,54,0.4909,0.2909,0.2,1.3,2.1,2.2,2.1,0.5,0.5,14,9,5,0,0,3.0,4.0
1982,Matchday 3,Brazil,New Zealand,4,0,2,4,1720.8,1463.8,257.0,4,48,44,0.8818,0.0,0.8818,1.6,0.7,1.0,4.0,0.5,0.5,22,2,20,0,0,5.0,4.0
1982,Matchday 3,Russia,Scotland,2,2,1,4,1578.8,1494.3,84.5,60,34,-26,0.5909,0.5091,0.0818,1.6,0.9,1.7,1.8,0.5,0.5,11,8,3,0,0,3.0,4.0
1982,Matchday 4,Austria,France,0,1,0,1,1551.6,1479.9,71.7,24,2,-22,0.5364,0.4,0.1364,1.2,1.3,1.5,2.0,0.0,0.0,7,16,-9,0,0,3.0,4.0
1982,Matchday 4,Italy,Argentina,2,1,2,3,1598.9,1572.9,26.0,10,1,-9,0.5273,0.7182,-0.1909,1.2,0.8,1.9,0.6,0.5,0.0,18,18,0,0,0,6.0,6.0
1982,Matchday 4,Germany,England,0,0,1,0,1637.6,1625.4,12.2,9,3,-6,0.5,0.8455,-0.3455,1.7,1.1,1.5,0.5,0.0,0.0,20,16,4,0,0,4.0,4.0
1982,Matchday 4,Poland,Belgium,3,0,2,3,1613.3,1454.9,158.4,29,6,-23,0.5909,0.5182,0.0727,1.1,0.8,1.4,2.1,0.5,0.5,9,14,-5,0,0,6.0,6.0
1982,Matchday 5,Argentina,Brazil,1,3,0,4,1554.4,1728.2,-173.8,1,4,3,0.5909,0.9273,-0.3364,1.9,0.7,2.0,0.5,0.0,0.5,18,22,-4,0,0,3.0,9.0
1982,Matchday 5,Germany,Spain,2,1,2,3,1636.9,1500.1,136.8,9,8,-1,0.5,0.4727,0.0273,1.7,1.1,1.0,1.2,1.0,0.0,20,16,4,0,0,3.0,7.0
1982,Matchday 5,Belgium,Russia,0,1,0,1,1443.4,1574.0,-130.6,6,60,54,0.4455,0.5727,-0.1273,1.2,1.9,1.6,1.0,0.0,1.0,14,11,3,0,0,3.0,9.0
1982,Matchday 5,Austria,Northern Ireland,2,2,1,4,1527.5,1494.9,32.6,24,60,36,0.4364,0.5179,-0.0815,1.0,1.2,0.857,1.571,0.5,0.5,7,3,4,0,0,3.0,6.0
1982,Matchday 6,Italy,Brazil,3,2,2,5,1617.4,1738.9,-121.6,10,4,-6,0.6,0.9545,-0.3545,1.1,0.8,2.2,0.5,0.3333,0.6667,18,22,-4,0,0,6.0,3.0
1982,Matchday 6,Spain,England,0,0,1,0,1487.6,1626.1,-138.5,8,3,-5,0.4,0.7818,-0.3818,1.0,1.2,1.3,0.5,1.0,0.0,16,16,0,0,0,3.0,6.0
1982,Matchday 6,Russia,Poland,0,0,1,0,1586.8,1624.7,-37.9,60,29,-31,0.6545,0.6727,-0.0182,1.5,0.9,1.4,0.7,0.5,0.5,11,9,2,0,0,3.0,6.0
1982,Matchday 6,Northern Ireland,France,1,4,0,5,1496.7,1503.9,-7.2,60,2,-58,0.5139,0.5273,-0.0134,1.0,1.625,1.4,1.5,0.0,1.0,3,16,-13,0,0,3.0,6.0
1982,Semi-finals,Germany,France,1,1,1,2,1649.4,1523.5,125.8,9,2,-7,0.5909,0.6364,-0.0455,1.3,1.2,1.7,1.5,0.0,1.0,20,16,4,0,0,6.0,4.0
1982,Semi-finals,Poland,Italy,0,2,0,2,1622.5,1644.1,-21.6,29,10,-19,0.6455,0.6727,-0.0273,1.4,0.7,1.3,1.0,0.5,0.0,9,18,-9,0,0,4.0,3.0
1982,Third place match,Poland,France,3,2,2,5,1603.8,1530.5,73.3,29,2,-27,0.5273,0.6455,-0.1182,1.3,0.9,1.7,1.4,0.5,0.5,9,16,-7,0,0,2.0,2.0
1986,Final,Argentina,Germany,3,2,2,5,1543.6,1642.4,-98.8,1,9,8,0.4727,0.5909,-0.1182,1.8,0.9,1.4,1.3,0.0,0.5,18,20,-2,0,0,1458.0,1452.0
1986,Matchday 1,Paraguay,Iraq,1,0,2,1,1491.0,1500.0,-9.0,42,43,1,0.4821,0.5,-0.0179,1.714,2.714,1.2,1.2,0.5,0.5,8,1,7,0,0,10216.0,14.0
1986,Matchday 1,Belgium,Mexico,1,2,0,3,1430.6,1386.7,43.9,6,15,9,0.3727,0.2727,0.1,1.1,1.7,0.9,1.9,0.0,1.0,14,17,-3,0,1,1433.0,2915.0
1986,Matchday 1,Argentina,South Korea,3,1,2,4,1569.2,1461.3,107.9,1,20,19,0.5545,0.0,0.5545,1.9,1.0,0.0,8.0,0.5,0.5,18,11,7,0,0,0.0,11670.0
1986,Matchday 1,Bulgaria,Italy,1,1,1,2,1402.7,1662.9,-260.2,60,10,-50,0.2273,0.7455,-0.5182,0.8,2.2,1.5,1.0,0.5,0.5,7,18,-11,0,0,4360.0,1423.0
1986,Matchday 1,Scotland,Denmark,0,1,0,1,1499.1,1500.0,-0.9,34,26,-8,0.5182,0.5,0.0182,1.7,1.7,1.2,1.2,0.5,0.5,8,6,2,0,0,1443.0,14.0
1986,Matchday 1,Uruguay,Germany,1,1,1,2,1484.9,1616.9,-132.0,11,9,-2,0.2273,0.5,-0.2727,0.4,1.5,1.6,1.6,0.0,1.0,14,20,-6,0,0,4364.0,0.0
1986,Matchday 1,Algeria,Northern Ireland,1,1,1,2,1526.3,1477.2,49.1,31,60,29,0.6667,0.4111,0.2556,1.667,1.667,1.0,1.889,0.5,0.5,4,3,1,0,0,1440.0,1430.0
1986,Matchday 1,Spain,Brazil,0,1,0,1,1495.2,1712.2,-217.0,8,4,-4,0.4182,0.7909,-0.3727,0.9,1.0,2.4,0.8,0.25,0.5,16,22,-6,0,0,1427.0,1427.0
1986,Matchday 1,Russia,Hungary,6,0,2,6,1589.0,1477.4,111.6,60,60,0,0.6455,0.3273,0.3182,1.4,0.7,2.3,2.1,1.0,0.0,11,9,2,0,0,1429.0,1441.0
1986,Matchday 1,Canada,France,0,1,0,1,1500.0,1514.6,-14.6,21,2,-19,0.5,0.5545,-0.0545,1.2,1.2,1.9,1.5,0.5,0.5,2,16,-14,1,0,14.0,1422.0
1986,Matchday 1,Portugal,England,1,0,2,1,1580.5,1618.5,-38.0,5,3,-2,0.7619,0.7273,0.0346,2.833,1.333,1.2,0.5,0.0,1.0,8,16,-8,0,0,7250.0,1429.0
1986,Matchday 1,Morocco,Poland,0,0,1,0,1463.9,1619.6,-155.7,16,29,13,0.25,0.6091,-0.3591,0.667,2.0,1.3,1.0,0.5,0.5,6,9,-3,0,0,5835.0,1423.0
1986,Matchday 2,Iraq,Belgium,1,2,0,3,1479.5,1408.1,71.4,43,6,-37,0.0,0.3,-0.3,0.0,1.0,0.9,1.6,0.5,0.5,1,14,-13,0,0,4.0,5.0
1986,Matchday 2,Mexico,Paraguay,1,1,1,2,1409.2,1511.5,-102.3,15,42,27,0.3909,0.5972,-0.2063,1.0,1.9,1.625,2.375,0.5,0.5,17,8,9,1,0,4.0,3.0
1986,Matchday 2,South Korea,Bulgaria,1,1,1,2,1447.3,1415.4,31.9,20,60,40,0.0,0.2818,-0.2818,0.333,6.333,0.9,2.3,0.5,0.5,11,7,4,0,0,3.0,5.0
1986,Matchday 2,Italy,Argentina,1,1,1,2,1650.2,1583.1,67.0,10,1,-9,0.7182,0.6364,0.0818,1.5,1.1,2.2,1.0,0.6667,0.0,18,18,0,0,0,5.0,3.0
1986,Matchday 2,Northern Ireland,Spain,1,2,0,3,1480.0,1486.3,-6.3,60,8,-52,0.4273,0.3364,0.0909,1.0,1.8,0.7,1.0,1.0,0.0,3,16,-13,0,0,4.0,6.0
1986,Matchday 2,Brazil,Algeria,1,0,2,1,1721.1,1523.4,197.7,4,31,27,0.8182,0.6,0.2182,2.4,0.8,1.5,1.5,0.5,0.5,22,4,18,0,0,5.0,3.0
1986,Matchday 2,Hungary,Canada,2,0,2,2,1463.6,1480.8,-17.2,60,21,-39,0.2636,0.0,0.2636,2.2,2.4,0.0,1.0,0.5,0.5,9,2,7,0,1,4.0,5.0
1986,Matchday 2,France,Russia,1,1,1,2,1533.8,1602.8,-69.0,2,60,58,0.6455,0.7182,-0.0727,1.9,1.3,1.9,0.5,0.5,0.5,16,11,5,0,0,4.0,3.0
1986,Matchday 2,Poland,Portugal,1,0,2,1,1611.2,1602.6,8.6,29,5,-24,0.6,0.8214,-0.2214,1.3,0.8,2.571,1.143,0.5,0.5,9,8,1,0,0,5.0,4.0
1986,Matchday 2,England,Morocco,0,0,1,0,1596.3,1472.3,124.0,3,16,13,0.5909,0.35,0.2409,1.0,0.5,0.5,1.5,0.5,0.5,16,6,10,0,0,3.0,4.0
1986,Matchday 2,Denmark,Uruguay,6,1,2,7,1519.9,1492.2,27.8,26,11,-15,1.0,0.2727,0.7273,1.0,0.0,0.5,1.2,0.5,0.5,6,14,-8,0,0,4.0,4.0
1986,Matchday 2,Germany,Scotland,2,1,2,3,1609.6,1479.1,130.5,9,34,25,0.5091,0.4273,0.0818,1.5,1.5,1.6,1.6,0.5,0.5,20,8,12,0,0,4.0,4.0
1986,Matchday 3,Argentina,Bulgaria,2,0,2,2,1587.0,1417.2,169.7,1,60,59,0.6091,0.3364,0.2727,2.1,1.1,1.0,2.2,1.0,0.0,18,7,11,0,0,5.0,5.0
1986,Matchday 3,South Korea,Italy,2,3,0,5,1445.5,1646.4,-200.9,20,10,-10,0.2,0.7,-0.5,0.5,5.0,1.5,1.0,0.5,0.5,11,18,-7,0,0,5.0,5.0
1986,Matchday 3,Algeria,Spain,0,3,0,3,1513.7,1505.9,7.8,31,8,-23,0.4,0.4545,-0.0545,1.2,1.4,0.8,0.9,0.5,0.5,4,16,-12,0,0,6.0,5.0
1986,Matchday 3,Northern Ireland,Brazil,0,3,0,3,1460.3,1730.8,-270.5,60,4,-56,0.3545,0.8455,-0.4909,1.0,1.9,2.2,0.8,0.5,0.5,3,22,-19,0,0,5.0,6.0
